id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
30986,The Hog,Fall 2025,F25,20253,Real-time web intelligence API for AI agents and GTM teams,B2B,B2B -> Marketing,,https://www.ycombinator.com/companies/the-hog,146,False,ai_infra,high,web intelligence API for AI agents and GTM teams,chunk_25,ai_infra,,False,False,AI infrastructure
30928,Thesis,Fall 2025,F25,20253,Humanoid robots,Industrials,Industrials -> Manufacturing and Robotics,Hard Tech|Machine Learning|Robotics|AI,https://www.ycombinator.com/companies/thesis,146,False,ai_other,high,humanoid robot sold as product for the home,chunk_25,ai_other,,False,False,other AI
30934,Tornyol,Fall 2025,F25,20253,We build micro-drones that kill mosquitoes. ,Consumer,Consumer -> Consumer Electronics,Hardware|Robotics|Drones,https://www.ycombinator.com/companies/tornyol,146,False,not_ai,low,"mosquito-killing drones, no explicit AI/ML described",chunk_25,not_ai,,False,False,not AI
30877,Trelium,Fall 2025,F25,20253,The Agent to Build Your Agents,B2B,B2B,B2B|Workflow Automation|AI,https://www.ycombinator.com/companies/trelium,146,False,unclear,low,empty description,chunk_25,unclear,,False,False,unclear
30894,Unsiloed AI,Fall 2025,F25,20253,API for parsing multimodal unstructured data,B2B,B2B,Artificial Intelligence|B2B|Infrastructure|APIs,https://www.ycombinator.com/companies/unsiloed-ai,146,False,ai_infra,high,vision model API parsing unstructured data for AI pipelines,chunk_25,ai_infra,,False,False,AI infrastructure
30844,Uplane,Fall 2025,F25,20253,Replace marketing agencies with AI,B2B,B2B -> Marketing,SaaS|B2B|Analytics|Advertising|AI,https://www.ycombinator.com/companies/uplane,146,False,full_stack_ai,medium,"AI replaces marketing agencies, runs campaigns for businesses itself",chunk_25,full_stack_ai,,True,True,full-stack AI startup
30995,Velvet,Fall 2025,F25,20253,Infra and data for interactive AI.,B2B,B2B,Generative AI|Data Engineering|AI|Conversational AI,https://www.ycombinator.com/companies/velvet,146,False,ai_infra,high,infra and data for interactive AI,chunk_25,ai_infra,,False,False,AI infrastructure
30875,Veria Labs,Fall 2025,F25,20253,Continuous AI pentesting that finds and fixes vulnerabilities,B2B,B2B -> Security,Security|Cybersecurity|AI,https://www.ycombinator.com/companies/veria-labs,146,False,sells_ai_to_industry,low,"AI-native security tooling performing pentesting, business model unclear",chunk_25,full_stack_ai,AI-native security tooling; service model not stated,True,False,sells AI to the industry
30881,Wardstone,Fall 2025,F25,20253,The Modular Interceptor Platform,Industrials,Industrials -> Aviation and Space,Hard Tech|Satellites|Rocketry|Aerospace|Defense,https://www.ycombinator.com/companies/wardstone,146,False,not_ai,medium,"missile interceptor hardware, no AI described",chunk_25,not_ai,,False,False,not AI
30945,Zalos,Fall 2025,F25,20253,"Computer Agents for Finance tasks like reconciliation, in your system!",B2B,B2B -> Operations,,https://www.ycombinator.com/companies/zalos,146,False,sells_ai_to_industry,high,computer agents sold to finance teams for ERP tasks,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31007,Zarna,Fall 2025,F25,20253,AI Associates for Middle-Market Private Equity ,B2B,B2B -> Finance and Accounting,Investments|AI,https://www.ycombinator.com/companies/zarna,146,False,sells_ai_to_industry,high,AI associates sold to private equity BD teams,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
30850,Zavo,Fall 2025,F25,20253,AI Operating System for Restaurants ,Fintech,Fintech -> Payments,Artificial Intelligence|Fintech|Payments|B2B|Restaurant Tech,https://www.ycombinator.com/companies/zavo,146,False,sells_ai_to_industry,high,AI operating system sold to restaurants,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31021,Zephyr Fusion,Fall 2025,F25,20253,Powering tomorrow's industrial revolution in space,Industrials,Industrials -> Energy,Fusion Energy|Hard Tech|Satellites|Aerospace,https://www.ycombinator.com/companies/zephyr-fusion,146,False,not_ai,high,"in-orbit fusion reactor hardware, no AI",chunk_25,not_ai,,False,False,not AI
30864,dari.dev,Fall 2025,F25,20253,The Routing Layer for AI Agents,B2B,"B2B -> Engineering, Product and Design",Developer Tools|B2B,https://www.ycombinator.com/companies/daridev,146,False,ai_infra,high,routing layer reducing token costs for AI agents,chunk_25,ai_infra,,False,False,AI infrastructure
30883,hillclimb,Fall 2025,F25,20253,Training Data for Recursive Self-Improvement,B2B,"B2B -> Engineering, Product and Design",Reinforcement Learning,https://www.ycombinator.com/companies/hillclimb,146,False,ai_infra,high,training data for frontier lab agent self-improvement,chunk_25,ai_infra,,False,False,AI infrastructure
31018,item,Fall 2025,F25,20253,The AI-Native CRM that works for you,B2B,B2B -> Sales,B2B|CRM|Automation|AI Assistant,https://www.ycombinator.com/companies/item,146,False,sells_ai_to_industry,high,AI-native CRM sold to sales/support teams,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
30935,s2.dev,Fall 2025,F25,20253,"API for unlimited, durable, real-time streams",B2B,B2B -> Infrastructure,Developer Tools|Open Source|API|Infrastructure|Databases,https://www.ycombinator.com/companies/s2-dev,146,False,not_ai,medium,"general durable-stream API, AI just one use case",chunk_25,not_ai,,False,False,not AI
31118,/dev/fast,Winter 2026,W26,20260,/dev/fast is the AI-native code forge,B2B,B2B,Developer Tools,https://www.ycombinator.com/companies/devfast,199,False,sells_ai_to_industry,high,AI code review tool sold to developers,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31098,10x Science,Winter 2026,W26,20260,The AI-native platform for next-generation protein characterization.,B2B,B2B,SaaS|B2B|Biotech|AI,https://www.ycombinator.com/companies/10x-science,199,False,sells_ai_to_industry,high,AI protein characterization platform sold to pharma,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31123,21st,Winter 2026,W26,20260,UI building blocks for the agentic internet,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/21st,199,False,ai_infra,high,component registry building blocks for AI apps,chunk_25,ai_infra,,False,False,AI infrastructure
31054,ARC Prize Foundation,Winter 2026,W26,20260,AI benchmarks that measure general intelligence and inspire new ideas,Industrials,Industrials,,https://www.ycombinator.com/companies/arc-prize-foundation,199,False,ai_infra,high,AI benchmarks measuring general intelligence,chunk_25,ai_infra,,False,False,AI infrastructure
31138,Aemon,Winter 2026,W26,20260,The Forward-Deployed AI Research Engineer ,B2B,B2B,,https://www.ycombinator.com/companies/aemon,199,False,full_stack_ai,medium,autonomous research engineer delivers solutions itself,chunk_25,full_stack_ai,,True,True,full-stack AI startup
30906,Agentic Fabriq,Winter 2026,W26,20260,The control plane for AI agents.,B2B,B2B -> Security,Artificial Intelligence|B2B|Identity|Cybersecurity,https://www.ycombinator.com/companies/agentic-fabriq,199,False,ai_infra,high,control plane managing AI agent access and permissions,chunk_25,ai_infra,,False,False,AI infrastructure
30860,Alt-X,Winter 2026,W26,20260,Building the best venue for private markets exposure.,Fintech,Fintech,,https://www.ycombinator.com/companies/alt-x,199,False,ai_other,medium,"AI automates diligence, valuation, matching and execution as liquidity layer",chunk_25,full_stack_ai,private-markets trading venue,True,False,other AI
31231,Anchorhead,Winter 2026,W26,20260,Evals for frontier research agents,B2B,"B2B -> Engineering, Product and Design",Reinforcement Learning,https://www.ycombinator.com/companies/anchorhead,199,False,ai_infra,high,evals and environments for frontier research agents,chunk_25,ai_infra,,False,False,AI infrastructure
31192,Approxima,Winter 2026,W26,20260,Your software should build itself.,B2B,"B2B -> Engineering, Product and Design",Enterprise Software|Infrastructure|AI,https://www.ycombinator.com/companies/approxima,199,False,sells_ai_to_industry,medium,coding agents sold to companies for maintenance work,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31139,Ashr,Winter 2026,W26,20260,"Enterprise post-training, monitoring, and continual learning platform",B2B,B2B,Artificial Intelligence|Deep Learning|Generative AI|Reinforcement Learning|Data Engineering,https://www.ycombinator.com/companies/ashr,199,False,ai_infra,high,post-training/monitoring platform for open-weight models,chunk_25,ai_infra,,False,False,AI infrastructure
31095,Asimov,Winter 2026,W26,20260,Real-world human movement data for humanoid robots,Industrials,Industrials -> Manufacturing and Robotics,,https://www.ycombinator.com/companies/asimov,199,False,ai_infra,high,human movement data sold to humanoid robot labs,chunk_25,ai_infra,,False,False,AI infrastructure
31292,Aurorin CAD,Winter 2026,W26,20260,Claude code for Mechanical Engineers,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/aurorin-cad,199,False,sells_ai_to_industry,high,AI-native CAD software sold to mechanical engineers,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31130,AutoSitu,Winter 2026,W26,20260,The AI operating system for the built world,B2B,B2B -> Legal,Real Estate|Construction,https://www.ycombinator.com/companies/autositu,199,False,sells_ai_to_industry,high,AI agents sold to AEC firms and cities,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
30715,Autumn AI,Winter 2026,W26,20260,Everything on anyone.,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/autumn-ai,199,False,sells_ai_to_industry,low,"data index/API sold broadly, AI role thinly described",chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31121,Avoice,Winter 2026,W26,20260,Harvey for Architecture,B2B,B2B,,https://www.ycombinator.com/companies/avoice,199,False,sells_ai_to_industry,high,AI workspace sold to architecture firms,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31209,AxionOrbital Space,Winter 2026,W26,20260,Foundation models for 24/7 Earth Observation,Industrials,Industrials -> Aviation and Space,,https://www.ycombinator.com/companies/axionorbital-space,199,False,ai_other,medium,foundation models producing imagery product for customers,chunk_25,ai_other,,False,False,other AI
31092,Axis,Winter 2026,W26,20260,An AI Copilot for Trading Desks,Fintech,Fintech,,https://www.ycombinator.com/companies/axis-2,199,False,sells_ai_to_industry,high,AI copilot sold to commodities trading desks,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31236,Balance,Winter 2026,W26,20260,Full-Stack AI Accounting,B2B,B2B -> Finance and Accounting,,https://www.ycombinator.com/companies/getbalance,199,False,full_stack_ai,high,full-stack AI accounting firm closing books itself,chunk_25,full_stack_ai,,True,True,full-stack AI startup
31107,BaseFrame,Winter 2026,W26,20260,Detect what AI can automate for your team,B2B,B2B,,https://www.ycombinator.com/companies/baseframe,199,False,sells_ai_to_industry,medium,desktop app sold to companies to find automations,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31109,Beacon Health,Winter 2026,W26,20260,AI Employees for Primary Care,Healthcare,Healthcare,,https://www.ycombinator.com/companies/beacon-health,199,False,sells_ai_to_industry,high,AI employees sold to primary care practices,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31248,BeeSafe AI,Winter 2026,W26,20260,Frontier AI Defenses for Social Engineering Attacks,B2B,B2B -> Security,,https://www.ycombinator.com/companies/beesafe-ai,199,False,sells_ai_to_industry,medium,AI social-engineering defense sold to banks,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31142,Beyond Reach Labs,Winter 2026,W26,20260,Space solar arrays that grow to the size of a football field in orbit,Industrials,Industrials -> Aviation and Space,,https://www.ycombinator.com/companies/beyond-reach-labs,199,False,not_ai,high,"deployable solar array hardware, no AI",chunk_25,not_ai,,False,False,not AI
30620,Bidflow,Winter 2026,W26,20260,AI Takeoffs for Electrical,Real Estate and Construction,Real Estate and Construction -> Construction,SaaS|Computer Vision|Construction|Infrastructure,https://www.ycombinator.com/companies/bidflow,199,False,sells_ai_to_industry,high,vision model takeoffs sold to electrical contractors,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31242,Booko,Winter 2026,W26,20260,Dynamically pricing the whole economy. ,B2B,B2B,,https://www.ycombinator.com/companies/booko,199,False,not_ai,medium,"dynamic pricing tool, no AI/ML described",chunk_25,not_ai,,False,False,not AI
31285,Brumby (Formerly GrazeMate),Winter 2026,W26,20260,Robot Cowboys that Herd Cattle with AI Drones,Industrials,Industrials -> Agriculture,Reinforcement Learning|Drones|Computer Vision|Agriculture,https://www.ycombinator.com/companies/brumby,199,False,full_stack_ai,medium,operates autonomous drones herding cattle as a service,chunk_25,full_stack_ai,,True,True,full-stack AI startup
31215,Bubble Lab,Winter 2026,W26,20260,Operating system for premium professional communities,B2B,B2B -> Operations,Artificial Intelligence|Automation|Operations,https://www.ycombinator.com/companies/bubble-lab,199,False,sells_ai_to_industry,low,"community platform tool, thin AI evidence",chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
31112,Burt,Winter 2026,W26,20260,AI teammates for logistics,B2B,B2B -> Supply Chain and Logistics,,https://www.ycombinator.com/companies/burt,199,False,sells_ai_to_industry,high,AI teammates sold to freight brokers and forwarders,chunk_25,sells_ai_to_industry,,False,False,sells AI to the industry
30770,Button Computer,Winter 2026,W26,20260,The tiny computer built for voice AI.,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/button-computer,199,False,ai_other,medium,wearable hardware device for talking to AI,chunk_25,ai_other,,False,False,other AI
31213,Byteport,Winter 2026,W26,20260,Global upload acceleration for 1GB-100TB files.,B2B,B2B,,https://www.ycombinator.com/companies/byteport,199,False,not_ai,high,"file transfer acceleration infra, no AI",chunk_25,not_ai,,False,False,not AI
31170,Cajal,Winter 2026,W26,20260,Scaling formal verification to accelerate scientific discovery,B2B,B2B,,https://www.ycombinator.com/companies/cajal-technologies,199,False,ai_other,medium,"AI research lab discovering scientific results, not a service or infra product",chunk_26,ai_other,,False,False,other AI
31256,Canary,Winter 2026,W26,20260,The first AI QA engineer that understands your code,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/canary,199,False,sells_ai_to_industry,high,AI QA engineer sold to engineering teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
30913,Captain,Winter 2026,W26,20260,Self-tuning file search for AI agents,B2B,B2B -> Infrastructure,B2B|API|Data Engineering|Infrastructure,https://www.ycombinator.com/companies/captain,199,False,ai_infra,high,retrieval/search infra for agents,chunk_26,ai_infra,,False,False,AI infrastructure
31178,Cardboard,Winter 2026,W26,20260,Agentic video editor,B2B,B2B,,https://www.ycombinator.com/companies/cardboard,199,False,sells_ai_to_industry,medium,agentic video editor sold to marketing teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31311,Cardinal,Winter 2026,W26,20260,Revenue Agents for GTM teams,B2B,B2B,,https://www.ycombinator.com/companies/trycardinal-ai,199,False,sells_ai_to_industry,high,AI outbound platform sold to GTM teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31207,Caretta,Winter 2026,W26,20260,Realtime AI for Sales Calls,B2B,B2B -> Sales,,https://www.ycombinator.com/companies/caretta,199,False,sells_ai_to_industry,high,sales intelligence tool sold to reps,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31295,Carrot Labs,Winter 2026,W26,20260,AI Cost Management: Track and attribute AI spend across every provider,B2B,B2B,AIOps|Artificial Intelligence|FinOps|B2B|AI,https://www.ycombinator.com/companies/carrot-labs,199,False,ai_infra,medium,AI cost observability/FinOps tool for AI spend,chunk_26,ai_infra,,False,False,AI infrastructure
31110,Cascade,Winter 2026,W26,20260,Distilling Proprietary Intelligence,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/cascade,199,False,ai_infra,medium,helps companies align/distill models,chunk_26,ai_infra,,False,False,AI infrastructure
31040,CatchBack Cards,Winter 2026,W26,20260,The most thrilling way to create and rip digital collectible packs,Consumer,Consumer -> Gaming,,https://www.ycombinator.com/companies/catchback-cards,199,False,not_ai,high,"collectible card marketplace, no AI",chunk_26,not_ai,,False,False,not AI
31113,CellType,Winter 2026,W26,20260,The agentic drug company. We simulate human biology.,Healthcare,Healthcare -> Drug Discovery and Delivery,,https://www.ycombinator.com/companies/celltype,199,False,ai_other,medium,"AI drug discovery pipeline, not a customer-facing service",chunk_26,ai_other,,False,False,other AI
31185,Chamber,Winter 2026,W26,20260,The AIOps Agent for ML Teams,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/chamber,199,False,ai_infra,high,AIOps agent monitoring ML infrastructure for engineers,chunk_26,ai_infra,,False,False,AI infrastructure
31233,Chasi,Winter 2026,W26,20260,AI Revenue Engine for the Equipment Industry ,B2B,B2B,,https://www.ycombinator.com/companies/chasi,199,False,sells_ai_to_industry,high,AI agents sold to equipment dealers,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31025,ClaimGlide,Winter 2026,W26,20260,AI automated prior-auths for private medical practices,Healthcare,Healthcare -> Healthcare Services,Digital Health|Healthcare|AI|AI Assistant,https://www.ycombinator.com/companies/claimglide,199,False,sells_ai_to_industry,high,"automates prior-auth for practices, practices still operate",chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31140,CodeWisp,Winter 2026,W26,20260,Anyone can create real games with AI,Consumer,Consumer -> Gaming,,https://www.ycombinator.com/companies/codewisp,199,False,ai_other,medium,consumer app that generates games from prompts,chunk_26,ai_other,,False,False,other AI
31104,Cofia,Winter 2026,W26,20260,AI automations that implement themselves,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/cofia,199,False,sells_ai_to_industry,low,"automation sold to teams, thin description",chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31164,Compresr,Winter 2026,W26,20260,LLM context compression for better accuracy,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/compresr,199,False,ai_infra,high,LLM context-compression API for agents/RAG,chunk_26,ai_infra,,False,False,AI infrastructure
31303,Condor Energy,Winter 2026,W26,20260,Software for enterprise energy procurement.,Industrials,Industrials -> Energy,,https://www.ycombinator.com/companies/condor-energy,199,False,sells_ai_to_industry,high,AI procurement software sold to energy clients,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31162,Confluence Labs,Winter 2026,W26,20260,AI models that learn from experience,B2B,B2B,,https://www.ycombinator.com/companies/confluence-labs,199,False,ai_other,medium,"AI research for experiment design, not sold as product",chunk_26,ai_other,,False,False,other AI
31196,Congruent,Winter 2026,W26,20260,AI native radars for self-driving cars,Industrials,Industrials,,https://www.ycombinator.com/companies/congruent,199,False,ai_other,medium,AI radar hardware sold for autonomous vehicles,chunk_26,ai_other,,False,False,other AI
31212,Constellation Space,Winter 2026,W26,20260,AI operating system for mega-scale satellite networks. ,B2B,B2B -> Analytics,,https://www.ycombinator.com/companies/constellation-space,199,False,sells_ai_to_industry,medium,AI orchestration software sold to satellite operators,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31260,Copperlane,Winter 2026,W26,20260,Agentic Mortgage Origination,Fintech,Fintech -> Credit and Lending,,https://www.ycombinator.com/companies/copperlane,199,False,sells_ai_to_industry,high,agentic underwriting tools sold to mortgage lenders,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31241,Corelayer,Winter 2026,W26,20260,AI production engineer for regulated industries,B2B,"B2B -> Engineering, Product and Design",Developer Tools|B2B|Enterprise Software|AI,https://www.ycombinator.com/companies/corelayer,199,False,sells_ai_to_industry,high,AI production support sold to engineering teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31051,Corvera,Winter 2026,W26,20260,The context layer for AI-native CPG brands,B2B,B2B -> Operations,SaaS|Consumer|B2B|Data Engineering|AI,https://www.ycombinator.com/companies/corvera,199,False,sells_ai_to_industry,medium,AI data/context layer sold to CPG brands,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31016,Crosslayer Labs,Winter 2026,W26,20260,"Protect, monitor and defend your Internet presence",B2B,B2B -> Security,,https://www.ycombinator.com/companies/crosslayer-labs,199,False,not_ai,medium,"impersonation monitoring service, no AI stated",chunk_26,not_ai,,False,False,not AI
31128,Cumulus Labs,Winter 2026,W26,20260,The Fastest Multimodal Inference OS,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/cumulus-labs,199,False,ai_infra,high,unified inference/routing platform for engineering teams,chunk_26,ai_infra,,False,False,AI infrastructure
31287,DAIVIN!,Winter 2026,W26,20260,"Tankless Dive Gear - Breath Autonomy at Sea, Land & Space",Industrials,Industrials -> Defense,,https://www.ycombinator.com/companies/daivin,199,False,not_ai,high,"tankless dive gear hardware, no AI",chunk_26,not_ai,,False,False,not AI
31080,Didit,Winter 2026,W26,20260,Infrastructure for identity and fraud.,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/didit,199,False,sells_ai_to_industry,high,in-house AI models sold as KYC/fraud API,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31225,Ditto Biosciences,Winter 2026,W26,20260,Evolutionary intelligence for autoimmune disease,Healthcare,Healthcare -> Drug Discovery and Delivery,,https://www.ycombinator.com/companies/ditto-biosciences,199,False,ai_other,medium,"AI-driven drug discovery, not a customer service",chunk_26,ai_other,,False,False,other AI
31090,Docura Health,Winter 2026,W26,20260,AI-Native Med-Legal Firm,Healthcare,Healthcare,,https://www.ycombinator.com/companies/docura-health,199,False,sells_ai_to_industry,medium,automates record review for insurers/legal teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31229,Doomersion,Winter 2026,W26,20260,Doomscroll to learn languages,Consumer,Consumer,,https://www.ycombinator.com/companies/doomersion,199,False,not_ai,medium,"TikTok-based language app, no AI stated",chunk_26,not_ai,,False,False,not AI
31149,EigenPal,Winter 2026,W26,20260,AI Document Workflows for Enterprises,B2B,B2B -> Operations,,https://www.ycombinator.com/companies/eigenpal,199,False,sells_ai_to_industry,high,document workflow automation sold to enterprises,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31199,Emdash,Winter 2026,W26,20260,Open-source Agentic Development Environment,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/emdash,199,False,sells_ai_to_industry,high,agentic dev environment sold to engineering teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31186,End Close,Winter 2026,W26,20260,AI powered reconciliation for high-volume payments companies,B2B,B2B -> Finance and Accounting,,https://www.ycombinator.com/companies/end-close,199,False,sells_ai_to_industry,high,AI reconciliation agent sold to payments companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31111,Envariant,Winter 2026,W26,20260,Interpretability and reasoning infra for foundation models.,B2B,B2B,,https://www.ycombinator.com/companies/envariant,199,False,ai_infra,high,interpretability SDK for foundation model builders,chunk_26,ai_infra,,False,False,AI infrastructure
31058,Eos AI,Winter 2026,W26,20260,Autonomous OS for healthcare,Healthcare,Healthcare,,https://www.ycombinator.com/companies/eos-ai,199,False,sells_ai_to_industry,medium,data insights platform sold to clinics,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31247,Fed10,Winter 2026,W26,20260,AI Agents for Government Affairs,B2B,B2B -> Legal,,https://www.ycombinator.com/companies/fed10,199,False,full_stack_ai,high,"""legislative consulting firm staffed by AI agents""",chunk_26,full_stack_ai,,True,True,full-stack AI startup
31187,Fenrock AI,Winter 2026,W26,20260,AI agents for banks,Fintech,Fintech -> Banking and Exchange,Artificial Intelligence|Fintech|AI,https://www.ycombinator.com/companies/fenrock-ai,199,False,sells_ai_to_industry,high,AI agents sold to banks,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31152,Fern,Winter 2026,W26,20260,RL environments for robotics companies,B2B,B2B -> Infrastructure,Robotics|Infrastructure,https://www.ycombinator.com/companies/fern-bot,199,False,ai_infra,high,RL training environments sold to robotics companies,chunk_26,ai_infra,,False,False,AI infrastructure
31289,Fixture,Winter 2026,W26,20260,An AI-first CRM built for Startups,B2B,B2B -> Sales,,https://www.ycombinator.com/companies/fixture,199,False,sells_ai_to_industry,high,AI-native CRM sold to startups,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31243,Foreman,Winter 2026,W26,20260,"Keeping contractors on the job site, not behind a desk.",Real Estate and Construction,Real Estate and Construction,Artificial Intelligence|Finance|Construction|Scheduling|Enterprise Software,https://www.ycombinator.com/companies/foreman,199,False,sells_ai_to_industry,high,AI project management platform sold to contractors,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31239,Fort,Winter 2026,W26,20260,Strength Tracking Wearable,Consumer,Consumer -> Consumer Electronics,,https://www.ycombinator.com/companies/fort,199,False,ai_other,medium,AI wearable hardware sold as consumer product,chunk_26,ai_other,,False,False,other AI
31204,Forum,Winter 2026,W26,20260,The first exchange to trade on attention.,Fintech,Fintech,,https://www.ycombinator.com/companies/forum,199,False,not_ai,medium,"cultural attention trading exchange, no AI stated",chunk_26,not_ai,,False,False,not AI
31048,FullSeam,Winter 2026,W26,20260,AI agents for corporate accounting teams,B2B,B2B -> Finance and Accounting,,https://www.ycombinator.com/companies/fullseam,199,False,sells_ai_to_industry,high,agents sold to corporate accounting teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
30635,"Galactic Resource Utilization Space, Inc. (GRU Space)",Winter 2026,W26,20260,Moon Hotel -> The Intergalactic Construction Company of Earth,Industrials,Industrials -> Aviation and Space,,https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space,199,False,not_ai,high,"lunar construction hardware company, no AI",chunk_26,not_ai,,False,False,not AI
30973,General Astronautics,Winter 2026,W26,20260,Robotics for Space R&D,Industrials,Industrials -> Aviation and Space,,https://www.ycombinator.com/companies/generalastro,199,False,ai_other,low,"robots for space R&D, thin description",chunk_26,ai_other,,False,False,other AI
31240,General Legal,Winter 2026,W26,20260,Elite AI law firm for high growth companies,B2B,B2B -> Legal,,https://www.ycombinator.com/companies/general-legal,199,False,full_stack_ai,high,"""elite AI law firm"" delivering legal work itself",chunk_26,full_stack_ai,,True,True,full-stack AI startup
31255,Grade,Winter 2026,W26,20260,API for performance-based payroll,Fintech,Fintech,Fintech|Payments|Payroll|AI,https://www.ycombinator.com/companies/grade,199,False,not_ai,medium,"payroll/payments API, not AI performing work",chunk_26,not_ai,,False,False,not AI
31030,Haladir,Winter 2026,W26,20260,Operational Superintelligence for Global Logistics,B2B,B2B -> Supply Chain and Logistics,Artificial Intelligence|Logistics|Supply Chain|Operations,https://www.ycombinator.com/companies/haladir,199,False,sells_ai_to_industry,high,decisional AI layer sold to logistics operators,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31062,Hlabs,Winter 2026,W26,20260,US-Made Parts for Robots,Industrials,Industrials,,https://www.ycombinator.com/companies/hlabs,199,False,not_ai,medium,"robot parts manufacturing, no AI stated",chunk_26,not_ai,,False,False,not AI
31205,Human Archive,Winter 2026,W26,20260,Physical AI data lab,Industrials,Industrials -> Manufacturing and Robotics,,https://www.ycombinator.com/companies/human-archive,199,False,ai_infra,high,physical-AI data/sensor infra sold to AI labs,chunk_26,ai_infra,,False,False,AI infrastructure
31165,IncidentFox,Winter 2026,W26,20260,"AI SRE agent that triages, coordinates, and fixes production incidents",B2B,B2B -> Infrastructure,AIOps|Artificial Intelligence|Developer Tools,https://www.ycombinator.com/companies/brownie,199,False,sells_ai_to_industry,high,AI SRE agent sold to companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31168,Instinct,Winter 2026,W26,20260,Trade your instinct,Fintech,Fintech,Artificial Intelligence|Machine Learning|Trading|Cryptocurrency,https://www.ycombinator.com/companies/instinct-xyz,199,False,not_ai,medium,"mobile trading app, no functional AI described",chunk_26,not_ai,,False,False,not AI
31197,InventoryQuant,Winter 2026,W26,20260,We automate the inventory process in insurance,B2B,B2B,Insurance|AI,https://www.ycombinator.com/companies/inventoryquant,199,False,sells_ai_to_industry,medium,automates inventory processing sold to insurers,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31023,Inviscid AI,Winter 2026,W26,20260,Real-time Physics Simulations for Industrial Facilities & Data Centers,Industrials,Industrials -> Energy,,https://www.ycombinator.com/companies/inviscid-ai,199,False,sells_ai_to_industry,high,physics-AI digital twins sold to facilities,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
